job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,received_callback
201,Boston,other_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Anne,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0
184,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Brendan,white,m,2,0,1,0,8,0,0,0,0,1,0,low,0
100,Boston,other_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Brett,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0
1,Boston,manufacturing,manager,0,1,private,1,0,1,3,0,0,some_college,Brett,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0
184,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Brett,white,m,4,1,0,1,6,1,1,1,0,0,1,high,0
201,Boston,other_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
73,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Geoffrey,brown,m,4,1,0,0,26,0,0,0,0,0,0,low,0
125,Boston,business_and_personal_service,manager,0,1,private,1,0,0,3,0,0,none_listed,Jay,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0
225,Boston,other_service,manager,0,1,nonprofit,1,0,1,2,0,0,some_college,Jill,white,f,4,1,0,0,18,1,0,1,0,0,0,high,0
225,Boston,NA,manager,0,1,nonprofit,1,0,1,2,0,0,some_college,Keisha,black,f,4,1,0,0,8,1,0,0,0,0,0,low,0
184,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Keisha,black,f,4,1,1,0,10,1,0,0,1,1,1,high,0
73,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Kenya,black,f,4,1,0,0,8,1,0,0,0,0,0,low,0
100,Boston,other_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Kenya,black,f,4,1,0,1,14,1,1,1,0,0,0,high,0
1,Boston,manufacturing,manager,0,1,private,1,0,1,3,0,0,some_college,Lakisha,black,f,4,1,0,0,26,0,0,0,0,0,0,low,0
100,Boston,other_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Latoya,black,f,4,1,0,0,8,1,0,0,0,0,0,low,0
73,Boston,wholesale_and_retail_trade,manager,0,1,private,1,0,0,3,0,0,none_listed,Latoya,black,f,4,1,0,1,14,1,1,1,0,0,0,high,0
100,Boston,other_service,manager,0,0,private,1,0,0,some,0,0,none_listed,Laurie,white,f,4,,0,0,18,1,0,1,0,0,0,high,0
1,Boston,manufacturing,manager,0,1,private,1,0,1,3,0,0,some_college,Matthew,white,m,4,1,0,0,8,1,0,0,0,0,0,low,0
225,Boston,other_service,manager,0,1,nonprofit,1,0,1,2,0,0,some_college,Rasheed,black,m,4,1,0,1,14,1,1,1,0,0,0,high,0
225,Boston,other_service,manager,0,1,nonprofit,1,0,1,2,0,0,some_college,Sarah,white,f,4,1,0,0,26,0,0,0,0,0,0,low,0
201,Boston,other_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Sarah,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0
125,Boston,business_and_personal_service,manager,0,1,private,1,0,0,3,0,0,none_listed,Tamika,black,f,4,1,0,,26,0,0,0,0,0,0,low,0
1,Boston,manufacturing,manager,0,1,private,1,0,1,3,0,0,some_college,Tanisha,black,f,4,1,0,1,14,1,1,1,0,0,0,high,0
201,Boston,other_service,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Tanisha,brown,f,4,1,0,1,8,1,0,1,0,0,1,high,0
184,Boston,wholesale_and_retail_trade,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Tremayne,black,m,1,0,0,0,10,0,0,0,0,1,0,low,0
441,Chicago,business_and_personal_service,manager,0,1,private,1,0,0,5,1,0,none_listed,Lakisha,black,f,4,1,0,1,,1,0,0,0,0,1,high,1
441,Chicago,business_and_personal_service,manager,0,1,private,1,0,0,5,1,0,none_listed,Meredith,white,f,4,1,0,0,8,1,1,1,0,1,1,high,1
442,Chicago,other_service,secretary,NA,0,,0,0,0,10,0,0,none_listed,Anne,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0
442,Chicago,other_service,secretary,NA,0,,0,0,0,3,0,0,none_listed,Latonya,black,f,3,0,0,1,9,1,0,1,0,1,1,high,0
442,Chicago,other_service,secretary,NA,0,,0,0,0,6,0,0,none_listed,Sarah,white,f,4,1,0,1,12,1,0,0,0,0,1,high,0
442,Chicago,other_service,secretary,NA,0,,0,0,0,8,0,0,none_listed,Tamika,black,f,4,1,0,1,15,1,,0,0,1,0,low,0
444,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,0,1,0,none_listed,Jill,white,f,4,1,1,1,5,1,0,0,0,1,1,high,0
444,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,0,1,0,none_listed,Keisha,black,f,4,1,0,0,11,1,0,0,,1,0,low,0
444,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,0,1,0,none_listed,Lakisha,black,f,3,0,0,1,3,1,0,1,1,0,1,high,0
444,Chicago,finance_insurance_real_estate,secretary,NA,0,,1,0,0,3,1,0,none_listed,Meredith,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0
445,Chicago,business_and_personal_service,secretary,0,0,private,1,1,0,5,1,1,none_listed,Jill,white,f,4,1,1,1,4,1,0,0,0,1,1,high,1
445,Chicago,business_and_personal_service,secretary,0,0,private,1,1,0,2,1,1,none_listed,Keisha,black,f,4,1,0,0,5,1,0,0,0,1,0,low,0
445,Chicago,business_and_personal_service,secretary,0,0,private,1,1,0,6,1,1,none_listed,Lakisha,black,f,3,0,0,1,4,1,0,1,1,0,1,high,0
445,Chicago,business_and_personal_service,secretary,0,0,private,1,1,0,4,1,1,none_listed,Meredith,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0
446,Chicago,business_and_personal_service,retail_sales,0,0,private,0,0,0,7,0,0,none_listed,Carrie,white,f,3,0,0,0,7,0,0,0,0,0,0,low,0
446,Chicago,business_and_personal_service,retail_sales,0,0,private,0,0,0,3,0,0,none_listed,Greg,white,m,4,1,0,1,3,1,1,1,0,0,1,high,0
446,Chicago,business_and_personal_service,retail_sales,0,0,private,0,0,0,4,0,0,none_listed,Kenya,black,f,4,1,0,0,3,1,1,0,0,0,0,low,0
446,Chicago,business_and_personal_service,retail_sales,0,0,private,0,0,0,10,0,0,none_listed,Tremayne,black,m,1,0,0,0,4,1,1,1,0,0,1,high,0
447,Chicago,manufacturing,retail_sales,0,0,private,0,0,0,9,0,0,none_listed,Kenya,black,f,2,0,0,0,4,0,1,0,0,0,0,low,0
447,Chicago,manufacturing,retail_sales,0,0,private,0,0,0,9,0,0,none_listed,Neil,white,m,2,0,0,0,7,0,0,0,0,1,0,low,0
448,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Emily,white,f,4,1,0,0,11,1,1,0,1,1,1,high,0
448,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Jill,white,f,4,1,0,0,10,1,0,0,0,1,0,low,0
448,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Latonya,brown,f,4,1,0,1,12,1,0,0,0,0,0,low,0
448,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Tanisha,black,f,4,1,0,1,10,1,0,1,0,0,1,high,0
449,Chicago,other_service,secretary,0,0,private,1,1,0,2,1,1,none_listed,Ebony,black,f,4,1,0,0,5,1,0,0,0,1,0,low,0
449,Chicago,other_service,secretary,0,0,private,1,1,0,2,1,1,none_listed,Kristen,white,f,3,0,0,1,5,1,0,0,0,0,1,high,0
449,Chicago,other_service,secretary,0,0,private,1,1,0,3,1,1,none_listed,Latonya,black,f,3,0,0,0,6,1,1,1,0,1,1,high,0
449,Chicago,other_service,secretary,0,0,private,1,1,0,2,1,1,none_listed,Laurie,white,f,4,1,0,1,5,1,0,0,0,1,0,low,0
450,Chicago,business_and_personal_service,clerical,NA,0,,1,0,0,1,0,0,none_listed,Anne,brown,f,3,0,0,0,4,1,0,0,0,1,0,low,0
450,Chicago,business_and_personal_service,clerical,NA,0,,1,0,0,1,0,0,none_listed,Emily,white,f,4,1,0,1,6,1,0,1,0,0,1,high,0
450,Chicago,business_and_personal_service,clerical,NA,0,,1,0,0,1,0,0,none_listed,Keisha,black,f,4,1,0,0,25,1,0,0,0,1,0,low,0
450,Chicago,business_and_personal_service,clerical,NA,0,,1,0,0,1,0,0,none_listed,Tanisha,black,f,4,1,0,1,21,1,0,0,0,1,1,high,0
451,Chicago,other_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Allison,white,f,4,1,0,1,6,1,1,0,0,0,1,high,0
451,Chicago,other_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Kristen,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0
451,Chicago,other_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Latonya,black,f,3,0,0,1,4,1,0,0,0,0,0,low,0
451,Chicago,other_service,secretary,NA,0,,1,0,0,2,1,0,none_listed,Tanisha,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
452,Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,3,1,0,none_listed,Aisha,black,f,3,0,0,1,9,1,0,0,0,0,0,low,0
452,Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,2,1,0,none_listed,Allison,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0
453,Chicago,NA,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,Anne,white,f,3,0,0,0,5,1,0,0,0,1,0,low,0
453,Chicago,wholesale_and_retail_trade,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,Latonya,black,f,4,1,0,0,5,1,1,0,0,0,0,low,0
452,Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,7,1,0,none_listed,Latoya,black,f,4,1,0,0,4,1,1,0,1,1,1,high,0
452,Chicago,finance_insurance_real_estate,secretary,0,0,private,1,0,0,0,1,0,none_listed,Sarah,white,f,4,1,1,1,4,1,0,0,0,1,1,high,0
454,Chicago,manufacturing,secretary,1,0,public,1,0,0,some,1,1,none_listed,Aisha,brown,f,4,1,0,1,5,1,1,1,0,0,1,high,0
454,Chicago,manufacturing,secretary,1,0,public,1,0,0,some,1,1,none_listed,Anne,white,f,4,1,0,0,7,0,1,0,0,1,0,low,0
454,Chicago,manufacturing,secretary,1,0,public,1,0,0,some,1,1,none_listed,Latoya,black,f,4,1,0,1,9,0,1,0,0,1,0,low,0
454,Chicago,manufacturing,secretary,1,0,public,1,0,0,some,1,1,none_listed,Laurie,white,f,4,1,0,1,7,1,1,1,0,0,1,high,0
455,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,9,1,1,none_listed,Anne,white,f,3,0,0,1,9,1,0,0,0,0,0,low,0
455,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,0,1,1,none_listed,Carrie,white,f,4,1,0,1,10,1,1,0,0,0,1,high,1
455,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,7,1,1,none_listed,Ebony,black,f,4,1,1,0,9,1,0,0,0,1,0,low,0
455,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,5,1,1,none_listed,Lakisha,black,f,3,0,0,1,10,1,0,1,0,0,1,high,0
456,Chicago,other_service,secretary,0,0,private,1,1,1,3,1,0,some_college,Allison,white,f,4,1,0,0,16,1,0,0,0,0,1,high,0
456,Chicago,other_service,secretary,0,0,private,1,1,1,3,,0,some_college,Keisha,black,f,4,1,0,1,12,1,0,1,0,1,1,high,0
456,Chicago,other_service,secretary,0,0,private,1,1,1,3,,0,some_college,Kristen,white,f,4,1,0,0,11,1,0,0,0,1,0,low,0
456,Chicago,other_service,secretary,0,0,private,1,1,1,3,,0,some_college,Tanisha,black,f,4,1,0,0,13,1,0,0,0,1,0,low,0
457,Chicago,business_and_personal_service,supervisor,NA,0,,1,0,0,3,1,0,none_listed,Aisha,black,f,3,0,0,1,4,1,1,1,0,1,1,high,0
457,Chicago,business_and_personal_service,supervisor,NA,0,,1,0,0,3,1,0,none_listed,Emily,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0
457,Chicago,business_and_personal_service,supervisor,NA,0,,1,0,0,3,1,0,none_listed,Latonya,black,f,4,1,0,0,5,1,0,0,0,0,0,low,0
457,Chicago,business_and_personal_service,supervisor,NA,0,,1,0,0,3,1,0,none_listed,Sarah,white,f,4,1,0,1,4,1,1,0,0,0,1,high,0
458,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Geoffrey,white,m,4,1,0,1,12,1,0,1,0,1,1,high,0
458,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Kareem,black,m,4,1,0,0,3,1,1,0,0,1,0,low,1
459,Chicago,business_and_personal_service,sales_rep,0,1,private,1,0,0,1,1,0,none_listed,Kristen,white,f,3,0,0,0,6,1,0,0,0,0,0,low,0
458,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Rasheed,brown,m,4,1,0,1,4,1,1,0,0,0,1,high,0
458,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Todd,white,m,4,1,0,0,7,1,0,0,0,0,0,low,0
459,Chicago,business_and_personal_service,sales_rep,0,1,private,1,0,0,1,1,0,none_listed,Tyrone,black,m,4,1,0,1,5,1,1,1,0,1,0,low,0
460,Chicago,business_and_personal_service,secretary,0,0,private,0,0,0,3,0,0,none_listed,Brendan,brown,m,4,1,0,1,6,1,0,0,0,0,0,low,0
460,Chicago,business_and_personal_service,secretary,0,0,private,0,0,0,10,0,0,none_listed,Jamal,black,m,4,1,0,0,2,1,0,0,0,0,0,low,0
460,Chicago,business_and_personal_service,secretary,0,0,private,0,0,0,8,0,0,none_listed,Matthew,white,m,4,1,0,0,6,1,1,1,0,1,1,high,0
461,Chicago,other_service,retail_sales,NA,0,,1,0,0,3,0,0,none_listed,Meredith,white,f,4,1,0,1,4,0,1,1,0,0,0,high,1
461,Chicago,other_service,retail_sales,NA,0,,1,0,0,3,0,0,none_listed,Rasheed,black,m,4,1,0,1,4,0,0,1,0,0,1,high,0
460,Chicago,business_and_personal_service,secretary,0,0,private,0,0,0,4,0,0,none_listed,Tremayne,black,m,4,1,0,1,11,1,0,1,0,1,1,high,1
462,Chicago,other_service,supervisor,0,1,private,1,0,0,3,0,0,none_listed,Anne,white,f,4,1,0,1,6,1,0,1,0,0,1,high,1
462,Chicago,other_service,supervisor,0,1,private,1,0,0,3,0,0,none_listed,Ebony,black,f,4,1,0,1,6,1,0,1,0,1,1,high,1
462,Chicago,other_service,supervisor,0,1,private,1,0,0,3,0,0,none_listed,Kristen,white,f,4,1,0,0,6,1,0,0,0,0,0,low,1
462,Chicago,other_service,supervisor,0,1,private,1,0,0,3,0,0,none_listed,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
464,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Aisha,brown,f,4,1,0,1,4,0,1,1,0,0,1,high,0
463,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Allison,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
463,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Emily,white,f,4,1,0,1,8,1,0,1,0,1,1,high,0
464,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Kristen,white,f,0,0,0,0,4,1,1,1,0,1,1,high,0
463,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Latoya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
463,Chicago,other_service,secretary,NA,1,,1,0,0,3,1,0,none_listed,Tamika,black,f,4,1,0,0,6,1,0,0,0,0,0,low,0
465,Chicago,business_and_personal_service,secretary,0,0,,1,0,0,some,1,0,none_listed,Aisha,black,f,4,1,0,1,3,1,0,0,0,0,0,low,0
465,Chicago,business_and_personal_service,secretary,0,0,,1,0,0,some,1,0,none_listed,Anne,white,f,4,1,0,1,7,0,1,0,0,0,1,high,0
465,Chicago,business_and_personal_service,secretary,0,0,,1,0,0,some,1,0,none_listed,Emily,white,f,4,1,0,0,2,1,0,0,0,1,0,low,0
466,Chicago,NA,sales_rep,0,1,,1,0,1,3,0,0,some_college,Jill,white,f,4,1,0,0,6,0,1,0,0,0,0,low,0
465,Chicago,business_and_personal_service,secretary,0,0,,1,0,0,some,1,0,none_listed,Keisha,black,f,4,1,0,1,4,1,1,0,0,0,1,high,0
466,Chicago,wholesale_and_retail_trade,sales_rep,0,1,,1,0,1,7,0,0,some_college,Lakisha,brown,f,4,1,1,0,6,0,1,0,0,0,0,low,0
467,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,0,1,0,none_listed,Ebony,black,f,4,1,0,1,7,1,0,0,0,0,0,low,0
467,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,6,1,0,none_listed,Kenya,black,f,4,1,0,1,9,1,0,1,0,0,1,high,0
467,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,3,1,0,none_listed,Kristen,white,f,4,1,0,1,15,1,0,0,0,0,0,low,0
467,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,3,1,0,none_listed,Meredith,white,f,4,1,0,1,12,1,0,1,0,0,1,high,0
469,Chicago,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,Aisha,black,f,4,1,0,0,6,0,0,0,0,1,0,low,0
468,Chicago,other_service,secretary,NA,0,,1,0,0,1,1,0,none_listed,Anne,white,f,4,1,0,1,4,1,0,1,0,0,1,low,0
469,Chicago,business_and_personal_service,sales_rep,0,0,private,1,0,0,some,0,0,none_listed,Emily,brown,f,4,1,1,0,6,0,1,0,0,0,0,low,0
468,Chicago,other_service,secretary,NA,0,,1,0,0,5,1,0,none_listed,Emily,white,f,4,1,0,1,,1,1,0,0,0,1,high,0
468,Chicago,other_service,secretary,NA,0,,1,0,0,1,1,0,none_listed,Kenya,black,f,4,1,0,0,6,1,1,0,0,1,0,low,0
468,Chicago,other_service,secretary,NA,0,,1,0,0,10,1,0,none_listed,Latonya,black,f,4,1,0,1,5,1,1,0,0,0,1,high,0
470,Chicago,wholesale_and_retail_trade,secretary,1,1,private,1,0,0,7,1,0,none_listed,Anne,white,f,4,1,0,1,7,1,0,1,0,0,1,low,0
470,Chicago,wholesale_and_retail_trade,secretary,1,1,private,1,0,0,7,1,0,none_listed,Emily,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0
470,Chicago,wholesale_and_retail_trade,secretary,1,1,private,1,0,0,7,1,0,none_listed,Keisha,brown,f,4,1,0,0,8,1,1,0,,1,0,low,0
470,Chicago,wholesale_and_retail_trade,secretary,1,1,private,1,0,0,7,1,0,none_listed,Tamika,black,f,4,1,0,1,7,1,1,0,0,0,1,high,0
471,Chicago,business_and_personal_service,supervisor,0,1,private,1,0,0,2,0,0,none_listed,Anne,white,f,2,0,,1,3,1,0,1,0,1,0,low,0
471,Chicago,business_and_personal_service,supervisor,0,1,private,1,0,0,2,0,0,none_listed,Emily,white,f,3,0,0,1,3,1,0,1,0,0,1,high,0
471,Chicago,business_and_personal_service,supervisor,0,1,private,1,0,0,2,0,0,none_listed,Keisha,black,f,4,1,0,1,5,1,0,1,0,0,1,high,0
471,Chicago,business_and_personal_service,supervisor,0,1,private,1,0,0,2,0,0,none_listed,Kenya,brown,f,4,1,0,0,4,1,0,0,0,1,0,low,0
472,Chicago,business_and_personal_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Latoya,brown,f,3,0,0,0,6,,0,1,1,1,1,high,0
472,Chicago,business_and_personal_service,retail_sales,NA,0,,1,0,0,some,0,0,none_listed,Neil,white,m,4,1,0,1,3,1,1,1,,1,1,high,0
473,Chicago,wholesale_and_retail_trade,secretary,0,0,public,1,0,0,2,1,0,none_listed,Aisha,brown,f,4,1,0,1,6,1,0,0,0,1,0,low,0
473,Chicago,wholesale_and_retail_trade,secretary,0,0,public,1,0,0,2,1,0,none_listed,Anne,white,f,3,0,0,1,2,1,0,1,1,0,1,high,0
473,Chicago,wholesale_and_retail_trade,secretary,0,0,public,1,0,0,2,1,0,none_listed,Emily,white,f,4,1,0,0,4,1,0,0,0,1,0,low,0
473,Chicago,wholesale_and_retail_trade,secretary,0,0,public,1,0,0,2,1,0,none_listed,Tamika,brown,f,3,0,0,0,21,1,1,1,0,1,1,high,0
474,Chicago,business_and_personal_service,supervisor,0,0,private,1,0,1,6,1,0,some_college,Carrie,white,f,4,1,1,0,5,1,0,0,0,1,0,low,0
475,Chicago,business_and_personal_service,retail_sales,0,0,,1,0,0,3,0,0,none_listed,Jill,white,f,4,1,0,0,5,1,1,0,0,0,0,low,0
474,Chicago,business_and_personal_service,supervisor,0,0,private,1,0,1,5,1,0,some_college,Keisha,black,f,4,1,0,1,5,1,1,0,0,0,1,high,0
474,Chicago,business_and_personal_service,supervisor,0,0,private,1,0,1,0,1,0,some_college,Latonya,black,f,4,1,0,0,4,1,0,0,0,1,0,low,0
474,Chicago,business_and_personal_service,supervisor,0,0,private,1,0,1,8,1,0,some_college,Sarah,brown,f,3,0,0,1,5,1,0,1,0,0,1,high,0
475,Chicago,business_and_personal_service,retail_sales,0,0,,1,0,0,3,0,0,none_listed,Tyrone,black,m,4,1,0,0,5,0,0,0,0,0,0,low,0
476,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Carrie,white,f,4,1,0,1,6,1,1,0,0,0,1,high,0
476,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Emily,white,f,4,1,0,0,6,1,1,0,0,1,0,low,0
476,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Latoya,black,f,4,1,0,1,6,1,0,0,0,1,0,low,0
476,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,3,1,0,none_listed,Tanisha,black,f,3,0,0,1,6,1,0,0,0,0,1,high,0
477,Chicago,other_service,secretary,NA,0,,1,0,1,6,1,0,college,Aisha,brown,f,3,0,0,1,3,1,0,1,1,0,1,high,0
477,Chicago,other_service,secretary,NA,0,,1,0,1,4,1,0,college,Kristen,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0
477,Chicago,other_service,secretary,NA,0,,1,0,1,1,1,0,college,Lakisha,black,f,3,0,0,0,6,1,0,0,0,1,0,low,0
477,Chicago,other_service,secretary,NA,0,,1,0,1,7,1,0,college,Laurie,brown,f,4,1,0,1,6,1,0,0,0,1,0,low,0
478,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,2,1,0,none_listed,Allison,white,f,4,1,0,0,7,1,1,0,1,1,1,high,0
478,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,Jill,white,f,4,1,0,1,4,1,0,0,0,1,0,low,0
478,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,1,1,0,none_listed,Keisha,black,f,4,1,0,0,11,1,0,0,0,1,0,low,0
479,Chicago,wholesale_and_retail_trade,sales_rep,1,0,,0,0,0,6,0,0,none_listed,Kristen,white,f,4,1,0,1,5,0,0,0,0,1,1,high,0
478,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,4,1,0,none_listed,Lakisha,black,f,3,0,0,1,2,1,0,0,0,0,1,high,0
479,Chicago,wholesale_and_retail_trade,sales_rep,1,0,,0,0,0,7,0,0,none_listed,Leroy,black,m,2,0,0,0,5,0,0,0,0,0,1,high,0
480,Chicago,wholesale_and_retail_trade,sales_rep,1,0,,0,0,0,8,0,0,none_listed,Brad,white,m,2,0,0,1,4,0,1,1,0,0,1,high,0
480,Chicago,wholesale_and_retail_trade,sales_rep,1,0,,0,0,0,8,0,0,none_listed,Keisha,black,f,2,0,0,0,6,1,0,1,0,1,1,high,0
481,Chicago,other_service,secretary,0,0,nonprofit,1,0,0,some,0,0,none_listed,Allison,white,f,3,0,0,1,5,1,0,1,0,0,1,high,0
481,Chicago,other_service,secretary,0,0,nonprofit,1,0,0,some,0,0,none_listed,Carrie,white,f,2,0,0,0,6,1,0,0,0,0,0,low,0
481,Chicago,other_service,secretary,0,0,nonprofit,1,0,0,some,0,0,none_listed,Latonya,black,f,3,0,0,1,4,1,0,1,1,0,1,high,0
481,Chicago,other_service,secretary,0,0,nonprofit,1,0,0,some,0,0,none_listed,Latoya,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
482,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Carrie,white,f,3,0,0,1,6,1,0,0,0,0,0,low,0
482,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Ebony,black,f,2,0,0,0,4,1,0,0,0,0,0,high,0
482,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Latonya,black,f,3,0,0,1,4,1,0,1,0,0,1,low,0
483,Chicago,wholesale_and_retail_trade,sales_rep,NA,0,,0,0,0,0,0,0,none_listed,Laurie,white,f,2,0,0,1,4,0,1,1,0,0,1,high,0
482,Chicago,business_and_personal_service,secretary,0,0,private,1,0,0,some,1,0,none_listed,Meredith,white,f,3,0,0,1,4,1,0,1,1,0,1,high,0
483,Chicago,wholesale_and_retail_trade,sales_rep,NA,0,,0,0,0,4,0,0,none_listed,Tremayne,black,m,2,0,0,0,6,1,0,1,0,1,1,high,0
484,Chicago,other_service,secretary,NA,0,,0,0,0,6,0,0,none_listed,Allison,white,f,4,1,0,1,12,1,0,0,0,0,0,low,0
484,Chicago,other_service,secretary,NA,0,,0,0,0,6,0,0,none_listed,Carrie,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0
484,Chicago,other_service,secretary,NA,0,,0,0,0,3,0,0,none_listed,Lakisha,black,f,4,1,0,1,7,1,0,0,0,0,1,high,0
484,Chicago,other_service,secretary,NA,0,,0,0,0,10,0,0,none_listed,Tamika,black,f,4,1,0,0,15,1,0,0,0,1,0,low,0
485,Chicago,other_service,sales_rep,0,0,,1,0,1,0.5,0,0,some_college,Anne,white,f,2,0,0,1,1,0,1,0,0,0,0,low,0
485,Chicago,other_service,sales_rep,0,0,,1,0,1,0.5,0,0,some_college,Darnell,black,m,4,1,1,1,11,1,1,0,0,0,1,high,0
485,Chicago,other_service,sales_rep,0,0,,1,0,1,0.5,0,0,some_college,Greg,brown,m,4,1,0,0,1,1,1,0,0,1,1,high,1
485,Chicago,NA,sales_rep,0,0,,1,0,1,0.5,0,0,some_college,Tamika,black,f,3,0,0,0,3,1,1,0,0,1,0,low,0
486,Chicago,business_and_personal_service,sales_rep,NA,0,,0,0,0,10,0,0,none_listed,Allison,white,f,3,0,,0,8,1,1,0,0,1,1,high,0
486,Chicago,business_and_personal_service,sales_rep,NA,0,,0,0,0,0,0,0,none_listed,Carrie,white,f,4,1,0,0,6,1,1,0,0,1,0,low,0
486,Chicago,business_and_personal_service,sales_rep,NA,0,,0,0,0,8,0,0,none_listed,Kenya,brown,f,4,1,0,0,8,0,0,0,0,1,1,high,0
486,Chicago,business_and_personal_service,sales_rep,NA,0,,0,0,0,0,0,0,none_listed,Tremayne,black,m,3,0,0,0,5,0,,0,0,1,0,low,0
